# Produced by plumchk Version of Sep 19 2023 15:38:43 2d70be83 Linux DEBUG on 19/09/2023 15:44:33
# By merging PA01_200.dat and agora_200.dat
#  scenario1 PA01_200.dat mets1 2022 reactions1 2877 scenario2 agora_200.dat mets2 4137 reactions2 9250 scen1_repeats 0 scen2_repeats 320 same_count 2876 rev_count 0 dropped 3197 same_diff_count 1 diff_same_count 27 build 2d70be83
REACTION R_KAS14 1 1000 M_acACP_c -1 M_h_c -1 M_malACP_c -1 M_ACP_c 1 M_actACP_c 1 M_co2_c 1
REACTION R_KCHCCOAH 1 1000 M_2xchccoa_c -1 M_h2o_c -1 M_h_c 2 M_pmcoa_c 1
REACTION R_KCHCCOAH_rev 1 1000 M_h_c -2 M_pmcoa_c -1 M_2xchccoa_c 1 M_h2o_c 1
REACTION R_KDOCT2 1 1000 M_ctp_c -1 M_kdo_c -1 M_ckdo_c 1 M_ppi_c 1
REACTION R_KDOPP 1 1000 M_h2o_c -1 M_kdo8p_c -1 M_kdo_c 1 M_pi_c 1
REACTION R_KDOPSr 1 1000 M_ara5p_c -1 M_h2o_c -1 M_pep_c -1 M_kdo8p_c 1 M_pi_c 1
REACTION R_KDOPSr_rev 1 1000 M_kdo8p_c -1 M_pi_c -1 M_ara5p_c 1 M_h2o_c 1 M_pep_c 1
REACTION R_KVTNHHL 1 1000 M_kvtnh_c -1 M_h2o_c 1 M_kvtn_c 1
REACTION R_KVTNHHL_rev 1 1000 M_h2o_c -1 M_kvtn_c -1 M_kvtnh_c 1
REACTION R_Kt1rpp 200 1000 M_k_p -1 M_k_c 1
REACTION R_Kt1rpp_rev 200 1000 M_k_c -1 M_k_p 1
REACTION R_Kt3pp 200 1000 M_h_p -1 M_k_c -1 M_h_c 1 M_k_p 1
REACTION R_Ktex 200 1000 M_k_e -1 M_k_p 1
REACTION R_Ktex_rev 200 1000 M_k_p -1 M_k_e 1
REACTION R_LAC_Dtex 200 1000 M_lac_D_e -1 M_lac_D_p 1
REACTION R_LAC_Dtex_rev 200 1000 M_lac_D_p -1 M_lac_D_e 1
REACTION R_LAC_Ltex 200 1000 M_lac_L_e -1 M_lac_L_p 1
REACTION R_LAC_Ltex_rev 200 1000 M_lac_L_p -1 M_lac_L_e 1
REACTION R_LARGNAT 1 1000 M_Largn_c -1 M_oaa_c -1 M_asp_L_c 1 M_pphn_c 1
REACTION R_LARGNAT_rev 1 1000 M_asp_L_c -1 M_pphn_c -1 M_Largn_c 1 M_oaa_c 1
REACTION R_LCNGDMAT 1 1000 M_dmpp_c -1 M_lchng_c -1 M_ppi_c 1 M_sflcng_c 1
REACTION R_LCNGDMAT_rev 1 1000 M_ppi_c -1 M_sflcng_c -1 M_dmpp_c 1 M_lchng_c 1
REACTION R_LCYSTCBOXL 1 1000 M_Lcyst_c -1 M_h_c -1 M_co2_c 1 M_taur_c 1
REACTION R_LCYSTabcpp 200 1000 M_Lcyst_p -1 M_atp_c -1 M_h2o_c -1 M_Lcyst_c 1 M_adp_c 1 M_h_c 1 M_pi_c 1
REACTION R_LCYSTtex 200 1000 M_Lcyst_e -1 M_Lcyst_p 1
REACTION R_LCYSTtex_rev 200 1000 M_Lcyst_p -1 M_Lcyst_e 1
REACTION R_LDH_D 1 1000 M_lac_D_c -1 M_nad_c -1 M_h_c 1 M_nadh_c 1 M_pyr_c 1
REACTION R_LDH_D_rev 1 1000 M_h_c -1 M_nadh_c -1 M_pyr_c -1 M_lac_D_c 1 M_nad_c 1
REACTION R_LDH_D2 1 1000 M_lac_D_c -1 M_q8_c -1 M_pyr_c 1 M_q8h2_c 1
REACTION R_LDH_L 1 1000 M_lac_L_c -1 M_nad_c -1 M_h_c 1 M_nadh_c 1 M_pyr_c 1
REACTION R_LDH_L_rev 1 1000 M_h_c -1 M_nadh_c -1 M_pyr_c -1 M_lac_L_c 1 M_nad_c 1
REACTION R_LEUTA 1 1000 M_akg_c -1 M_leu_L_c -1 M_4mop_c 1 M_glu_L_c 1
REACTION R_LEUTA_rev 1 1000 M_4mop_c -1 M_glu_L_c -1 M_akg_c 1 M_leu_L_c 1
REACTION R_LEU_Ltex 200 1000 M_leu_L_e -1 M_leu_L_p 1
REACTION R_LEU_Ltex_rev 200 1000 M_leu_L_p -1 M_leu_L_e 1
REACTION R_LEUabcpp 200 1000 M_atp_c -1 M_h2o_c -1 M_leu_L_p -1 M_adp_c 1 M_h_c 1 M_leu_L_c 1 M_pi_c 1
REACTION R_LEUt2rpp 200 1000 M_h_p -1 M_leu_L_p -1 M_h_c 1 M_leu_L_c 1
REACTION R_LEUt2rpp_rev 200 1000 M_h_c -1 M_leu_L_c -1 M_h_p 1 M_leu_L_p 1
REACTION R_LGTHL 1 1000 M_gthrd_c -1 M_mthgxl_c -1 M_lgt_S_c 1
REACTION R_LNLTOR 1 1000 M_lnlc_c -1 M_o2_c -1 M_13shpoddnt_c 1
REACTION R_LNLTOR_rev 1 1000 M_13shpoddnt_c -1 M_lnlc_c 1 M_o2_c 1
REACTION R_LPADSS 1 1000 M_lipidX_c -1 M_u23ga_c -1 M_h_c 1 M_lipidAds_c 1 M_udp_c 1
REACTION R_LPAMMBT 1 1000 M_3m1hbtpp_c -1 M_lpam_c -1 M_HC01377_c 1 M_thmpp_c 1
REACTION R_LPAMMBT_rev 1 1000 M_HC01377_c -1 M_thmpp_c -1 M_3m1hbtpp_c 1 M_lpam_c 1
REACTION R_LPAMMBT2 1 1000 M_2m1hbtpp_c -1 M_lpam_c -1 M_HC01376_c 1 M_thmpp_c 1
REACTION R_LPAMMBT2_rev 1 1000 M_HC01376_c -1 M_thmpp_c -1 M_2m1hbtpp_c 1 M_lpam_c 1
REACTION R_LPAMMPT 1 1000 M_2m1hptpp_c -1 M_lpam_c -1 M_2mpdhl_c 1 M_thmpp_c 1
REACTION R_LPAMMPT_rev 1 1000 M_2mpdhl_c -1 M_thmpp_c -1 M_2m1hptpp_c 1 M_lpam_c 1
REACTION R_LPAMS 1 1000 M_adhlam_c -1 M_thmpp_c -1 M_hethmpp_c 1 M_lpam_c 1
REACTION R_LPCHOL23AM 1 1000 M_M00535_c -1 M_lpchol_hs_c 1
REACTION R_LPCHOL23AM_rev 1 1000 M_lpchol_hs_c -1 M_M00535_c 1
REACTION R_LPCOX 1 1000 M_Lpipecol_c -1 M_o2_c -1 M_h2o2_c 1 M_h_c 1 M_thp2c_c 1
REACTION R_LPLIPAL1A120 1 1000 M_1ddecg3p_c -1 M_h2o_c -1 M_ddca_c 1 M_glyc3p_c 1 M_h_c 1
REACTION R_LPLIPAL1A140 1 1000 M_1tdecg3p_c -1 M_h2o_c -1 M_glyc3p_c 1 M_h_c 1 M_ttdca_c 1
REACTION R_LPLIPAL1A141 1 1000 M_1tdec7eg3p_c -1 M_h2o_c -1 M_glyc3p_c 1 M_h_c 1 M_ttdcea_c 1
REACTION R_LPLIPAL1A160 1 1000 M_1hdecg3p_c -1 M_h2o_c -1 M_glyc3p_c 1 M_h_c 1 M_hdca_c 1
REACTION R_LPLIPAL1A161 1 1000 M_1hdec9eg3p_c -1 M_h2o_c -1 M_glyc3p_c 1 M_h_c 1 M_hdcea_c 1
REACTION R_LPLIPAL1A180 1 1000 M_1odecg3p_c -1 M_h2o_c -1 M_glyc3p_c 1 M_h_c 1 M_ocdca_c 1
REACTION R_LPLIPAL1A181 1 1000 M_1odec11eg3p_c -1 M_h2o_c -1 M_glyc3p_c 1 M_h_c 1 M_ocdcea_c 1
REACTION R_LPLIPAL1E120 1 1000 M_1agpe120_c -1 M_h2o_c -1 M_ddca_c 1 M_g3pe_c 1 M_h_c 1
REACTION R_LPLIPAL1E140 1 1000 M_1agpe140_c -1 M_h2o_c -1 M_g3pe_c 1 M_h_c 1 M_ttdca_c 1
REACTION R_LPLIPAL1E141 1 1000 M_1agpe141_c -1 M_h2o_c -1 M_g3pe_c 1 M_h_c 1 M_ttdcea_c 1
REACTION R_LPLIPAL1E160 1 1000 M_1agpe160_c -1 M_h2o_c -1 M_g3pe_c 1 M_h_c 1 M_hdca_c 1
REACTION R_LPLIPAL1E161 1 1000 M_1agpe161_c -1 M_h2o_c -1 M_g3pe_c 1 M_h_c 1 M_hdcea_c 1
REACTION R_LPLIPAL1E180 1 1000 M_1agpe180_c -1 M_h2o_c -1 M_g3pe_c 1 M_h_c 1 M_ocdca_c 1
REACTION R_LPLIPAL1E181 1 1000 M_1agpe181_c -1 M_h2o_c -1 M_g3pe_c 1 M_h_c 1 M_ocdcea_c 1
REACTION R_LPLIPAL1G120 1 1000 M_1agpg120_c -1 M_h2o_c -1 M_ddca_c 1 M_g3pg_c 1 M_h_c 1
REACTION R_LPLIPAL1G140 1 1000 M_1agpg140_c -1 M_h2o_c -1 M_g3pg_c 1 M_h_c 1 M_ttdca_c 1
REACTION R_LPLIPAL1G141 1 1000 M_1agpg141_c -1 M_h2o_c -1 M_g3pg_c 1 M_h_c 1 M_ttdcea_c 1
REACTION R_LPLIPAL1G160 1 1000 M_1agpg160_c -1 M_h2o_c -1 M_g3pg_c 1 M_h_c 1 M_hdca_c 1
REACTION R_LPLIPAL1G161 1 1000 M_1agpg161_c -1 M_h2o_c -1 M_g3pg_c 1 M_h_c 1 M_hdcea_c 1
REACTION R_LPLIPAL1G180 1 1000 M_1agpg180_c -1 M_h2o_c -1 M_g3pg_c 1 M_h_c 1 M_ocdca_c 1
REACTION R_LPLIPAL1G181 1 1000 M_1agpg181_c -1 M_h2o_c -1 M_g3pg_c 1 M_h_c 1 M_ocdcea_c 1
REACTION R_LPLIPAL2A120 1 1000 M_2ddecg3p_c -1 M_h2o_c -1 M_ddca_c 1 M_glyc3p_c 1 M_h_c 2
REACTION R_LPLIPAL2A140 1 1000 M_2tdecg3p_c -1 M_h2o_c -1 M_glyc3p_c 1 M_h_c 2 M_ttdca_c 1
REACTION R_LPLIPAL2A141 1 1000 M_2tdec7eg3p_c -1 M_h2o_c -1 M_glyc3p_c 1 M_h_c 2 M_ttdcea_c 1
REACTION R_LPLIPAL2A160 1 1000 M_2hdecg3p_c -1 M_h2o_c -1 M_glyc3p_c 1 M_h_c 2 M_hdca_c 1
REACTION R_LPLIPAL2A161 1 1000 M_2hdec9eg3p_c -1 M_h2o_c -1 M_glyc3p_c 1 M_h_c 2 M_hdcea_c 1
REACTION R_LPLIPAL2A180 1 1000 M_2odecg3p_c -1 M_h2o_c -1 M_glyc3p_c 1 M_h_c 2 M_ocdca_c 1
REACTION R_LPLIPAL2A181 1 1000 M_2odec11eg3p_c -1 M_h2o_c -1 M_glyc3p_c 1 M_h_c 2 M_ocdcea_c 1
REACTION R_LPLIPAL2E120 1 1000 M_2agpe120_c -1 M_h2o_c -1 M_ddca_c 1 M_g3pe_c 1 M_h_c 1
REACTION R_LPLIPAL2E140 1 1000 M_2agpe140_c -1 M_h2o_c -1 M_g3pe_c 1 M_h_c 1 M_ttdca_c 1
REACTION R_LPLIPAL2E141 1 1000 M_2agpe141_c -1 M_h2o_c -1 M_g3pe_c 1 M_h_c 1 M_ttdcea_c 1
REACTION R_LPLIPAL2E160 1 1000 M_2agpe160_c -1 M_h2o_c -1 M_g3pe_c 1 M_h_c 1 M_hdca_c 1
REACTION R_LPLIPAL2E161 1 1000 M_2agpe161_c -1 M_h2o_c -1 M_g3pe_c 1 M_h_c 1 M_hdcea_c 1
REACTION R_LPLIPAL2E180 1 1000 M_2agpe180_c -1 M_h2o_c -1 M_g3pe_c 1 M_h_c 1 M_ocdca_c 1
REACTION R_LPLIPAL2E181 1 1000 M_2agpe181_c -1 M_h2o_c -1 M_g3pe_c 1 M_h_c 1 M_ocdcea_c 1
REACTION R_LPLIPAL2G120 1 1000 M_2agpg120_c -1 M_h2o_c -1 M_ddca_c 1 M_g3pg_c 1 M_h_c 1
REACTION R_LPLIPAL2G140 1 1000 M_2agpg140_c -1 M_h2o_c -1 M_g3pg_c 1 M_h_c 1 M_ttdca_c 1
REACTION R_LPLIPAL2G141 1 1000 M_2agpg141_c -1 M_h2o_c -1 M_g3pg_c 1 M_h_c 1 M_ttdcea_c 1
REACTION R_LPLIPAL2G160 1 1000 M_2agpg160_c -1 M_h2o_c -1 M_g3pg_c 1 M_h_c 1 M_hdca_c 1
REACTION R_LPLIPAL2G161 1 1000 M_2agpg161_c -1 M_h2o_c -1 M_g3pg_c 1 M_h_c 1 M_hdcea_c 1
REACTION R_LPLIPAL2G180 1 1000 M_2agpg180_c -1 M_h2o_c -1 M_g3pg_c 1 M_h_c 1 M_ocdca_c 1
REACTION R_LPLIPAL2G181 1 1000 M_2agpg181_c -1 M_h2o_c -1 M_g3pg_c 1 M_h_c 1 M_ocdcea_c 1
REACTION R_LSERE 1 1000 M_pser_c -1 M_pdser_c 1
REACTION R_LSERE_rev 1 1000 M_pdser_c -1 M_pser_c 1
REACTION R_LTDCL 1 1000 M_h_c -1 M_trp_L_c -1 M_co2_c 1 M_trypta_c 1
REACTION R_LYSDC 1 1000 M_h_c -1 M_lys_L_c -1 M_15dap_c 1 M_co2_c 1
REACTION R_LYSOR 1 1000 M_h2o_c -1 M_lys_L_c -1 M_o2_c -1 M_L2aadp6sa_c 1 M_h2o2_c 1 M_nh4_c 1
REACTION R_LYSR 1 1000 M_lys_L_c -1 M_lys_D_c 1
REACTION R_LYSR_rev 1 1000 M_lys_D_c -1 M_lys_L_c 1
REACTION R_LYS_Ltex 200 1000 M_lys_L_e -1 M_lys_L_p 1
REACTION R_LYS_Ltex_rev 200 1000 M_lys_L_p -1 M_lys_L_e 1
REACTION R_LYSt2rpp 200 1000 M_h_p -1 M_lys_L_p -1 M_h_c 1 M_lys_L_c 1
REACTION R_LYSt2rpp_rev 200 1000 M_h_c -1 M_lys_L_c -1 M_h_p 1 M_lys_L_p 1
REACTION R_LYSt3pp 200 1000 M_h_p -1 M_lys_L_c -1 M_h_c 1 M_lys_L_p 1
REACTION R_L_ALAOPAT 1 1000 M_2mop_c -1 M_ala_L_c -1 M_3aib_c 1 M_pyr_c 1
REACTION R_L_ALAOPAT_rev 1 1000 M_3aib_c -1 M_pyr_c -1 M_2mop_c 1 M_ala_L_c 1
REACTION R_L_AROND 1 1000 M_Largn_c -1 M_nad_c -1 M_co2_c 1 M_nadh_c 1 M_tyr_L_c 1
REACTION R_L_AROND_rev 1 1000 M_co2_c -1 M_nadh_c -1 M_tyr_L_c -1 M_Largn_c 1 M_nad_c 1
REACTION R_L_LACD 1 1000 M_ficytC_c -2 M_lac_L_c -1 M_focytC_c 2 M_h_c 2 M_pyr_c 1
REACTION R_L_LACD2 1 1000 M_lac_L_c -1 M_q8_c -1 M_pyr_c 1 M_q8h2_c 1
REACTION R_L_LACD3 1 1000 M_lac_L_c -1 M_mqn8_c -1 M_mql8_c 1 M_pyr_c 1
REACTION R_L_LACt2rpp 200 1000 M_h_p -1 M_lac_L_p -1 M_h_c 1 M_lac_L_c 1
REACTION R_L_LACt2rpp_rev 200 1000 M_h_c -1 M_lac_L_c -1 M_h_p 1 M_lac_L_p 1
REACTION R_M01989tex 200 1000 M_M01989_e -1 M_M01989_p 1
REACTION R_M01989tex_rev 200 1000 M_M01989_p -1 M_M01989_e 1
REACTION R_MACCOAT 1 1000 M_2maacoa_c -1 M_coa_c -1 M_accoa_c 1 M_ppcoa_c 1
REACTION R_MACNTDI 1 1000 M_mthtcnt_c -1 M_23dmthmlet_c 1
REACTION R_MACNTDI_rev 1 1000 M_23dmthmlet_c -1 M_mthtcnt_c 1
REACTION R_MADGBG 1 1000 M_h2o_c -1 M_madg_c -1 M_glc_D_c 1 M_meoh_c 1
REACTION R_MADGBG_rev 1 1000 M_glc_D_c -1 M_meoh_c -1 M_h2o_c 1 M_madg_c 1
REACTION R_MALCOACD 200 1000 M_h_c -1 M_malACP_c -1 M_malcoam_c -1 M_3ogACPm_c 1 M_co2_c 1 M_coa_c 1
REACTION R_MALCOAMT 200 1000 M_amet_c -1 M_malcoa_c -1 M_ahcys_c 1 M_malcoam_c 1
REACTION R_MALCOAPYRCT 1 1000 M_malcoa_c -1 M_pyr_c -1 M_accoa_c 1 M_oaa_c 1
REACTION R_MALCOAPYRCT_rev 1 1000 M_accoa_c -1 M_oaa_c -1 M_malcoa_c 1 M_pyr_c 1
REACTION R_MALDC 1 1000 M_HC00319_c -1 M_h_c -1 M_ac_c 1 M_co2_c 1
REACTION R_MALFADOi 1 1000 M_fad_c -1 M_mal_L_c -1 M_fadh2_c 1 M_oaa_c 1
REACTION R_MALNtpp 200 1000 M_HC00319_p -1 M_na1_p -1 M_HC00319_c 1 M_na1_c 1
REACTION R_MALNtpp_rev 200 1000 M_HC00319_c -1 M_na1_c -1 M_HC00319_p 1 M_na1_p 1
REACTION R_MAL_Ltex 200 1000 M_mal_L_e -1 M_mal_L_p 1
REACTION R_MAL_Ltex_rev 200 1000 M_mal_L_p -1 M_mal_L_e 1
REACTION R_MALt2_2pp 200 1000 M_h_p -2 M_mal_L_p -1 M_h_c 2 M_mal_L_c 1
REACTION R_MALt2rpp 200 1000 M_h_p -1 M_mal_L_p -1 M_h_c 1 M_mal_L_c 1
REACTION R_MALt2rpp_rev 200 1000 M_h_c -1 M_mal_L_c -1 M_h_p 1 M_mal_L_p 1
REACTION R_MAN1PT2 1 1000 M_gdp_c -1 M_h_c -1 M_man1p_c -1 M_gdpmann_c 1 M_pi_c 1
REACTION R_MAN6PI 1 1000 M_man6p_c -1 M_f6p_c 1
REACTION R_MAN6PI_rev 1 1000 M_f6p_c -1 M_man6p_c 1
REACTION R_MANAD_D 200 1000 M_mnl_c -1 M_nad_c -1 M_fru_c 1 M_h_c 1 M_nadh_c 1
REACTION R_MANAD_D_rev 200 1000 M_fru_c -1 M_h_c -1 M_nadh_c -1 M_mnl_c 1 M_nad_c 1
REACTION R_MBDGBG 1 1000 M_h2o_c -1 M_mbdg_c -1 M_glc_D_c 1 M_meoh_c 1
REACTION R_MBDGBG_rev 1 1000 M_glc_D_c -1 M_meoh_c -1 M_h2o_c 1 M_mbdg_c 1
REACTION R_MBPAOMT 1 1000 M_amet_c -1 M_mbparg_c -1 M_ahcys_c 1 M_h_c 1 M_mbpnmarg_c 1
REACTION R_MBPAOMT_rev 1 1000 M_ahcys_c -1 M_h_c -1 M_mbpnmarg_c -1 M_amet_c 1 M_mbparg_c 1
REACTION R_MCCCr 1 1000 M_3mb2coa_c -1 M_atp_c -1 M_hco3_c -1 M_3mgcoa_c 1 M_adp_c 1 M_h_c 1 M_pi_c 1
REACTION R_MCCCr_rev 1 1000 M_3mgcoa_c -1 M_adp_c -1 M_h_c -1 M_pi_c -1 M_3mb2coa_c 1 M_atp_c 1 M_hco3_c 1
REACTION R_MCITD 1 1000 M_2mcit_c -1 M_2mcacn_c 1 M_h2o_c 1
REACTION R_MCITL2 1 1000 M_micit_c -1 M_pyr_c 1 M_succ_c 1
REACTION R_MCITL2_rev 1 1000 M_pyr_c -1 M_succ_c -1 M_micit_c 1
REACTION R_MCITS 1 1000 M_h2o_c -1 M_oaa_c -1 M_ppcoa_c -1 M_2mcit_c 1 M_coa_c 1 M_h_c 1
REACTION R_MCLOR 1 1000 M_mercplac_c -1 M_nad_c -1 M_h_c 1 M_mercppyr_c 1 M_nadh_c 1
REACTION R_MCLOR_rev 1 1000 M_h_c -1 M_mercppyr_c -1 M_nadh_c -1 M_mercplac_c 1 M_nad_c 1
REACTION R_MCOACMT 1 1000 M_cnmlcoa_c -1 M_h_c -2 M_malcoa_c -3 M_co2_c 4 M_coa_c 4 M_pnslvn_c 1
REACTION R_MCOACMT_rev 1 1000 M_co2_c -4 M_coa_c -4 M_pnslvn_c -1 M_cnmlcoa_c 1 M_h_c 2 M_malcoa_c 3
REACTION R_MCOAMT 1 1000 M_anth_c -1 M_malcoa_c -1 M_coa_c 1 M_nmantnlt_c 1
REACTION R_MCOAMT_rev 1 1000 M_coa_c -1 M_nmantnlt_c -1 M_anth_c 1 M_malcoa_c 1
REACTION R_MCOATA 1 1000 M_ACP_c -1 M_malcoa_c -1 M_coa_c 1 M_malACP_c 1
REACTION R_MCOATA_rev 1 1000 M_coa_c -1 M_malACP_c -1 M_ACP_c 1 M_malcoa_c 1
REACTION R_MCOOR 1 1000 M_4mcat_c -1 M_o2_c -1 M_3mmucnt_c 1 M_h_c 2
REACTION R_MCOOR_rev 1 1000 M_3mmucnt_c -1 M_h_c -2 M_4mcat_c 1 M_o2_c 1
REACTION R_MCPST 1 1000 M_cyan_c -1 M_mercppyr_c -1 M_h_c 1 M_pyr_c 1 M_tcynt_c 1
REACTION R_MCPST_H2S 200 1000 M_mercppyr_c -1 M_trdrd_c -1 M_h2s_c 1 M_pyr_c 1 M_trdox_c 1
REACTION R_MCSNAH1r 1 1000 M_5mtc_c -1 M_h2o_c -1 M_h_c -1 M_nh4_c 1 M_thym_c 1
REACTION R_MDH 200 1000 M_mal_L_c -1 M_nad_c -1 M_h_c 1 M_nadh_c 1 M_oaa_c 1
REACTION R_MDH_rev 200 1000 M_h_c -1 M_nadh_c -1 M_oaa_c -1 M_mal_L_c 1 M_nad_c 1
REACTION R_MDHHTMT 1 1000 M_16mo23dh3htsn_c -1 M_amet_c -1 M_ahcys_c 1 M_dactxvndln_c 1 M_h_c 1
REACTION R_MDHHTMT_rev 1 1000 M_ahcys_c -1 M_dactxvndln_c -1 M_h_c -1 M_16mo23dh3htsn_c 1 M_amet_c 1
REACTION R_MDOCPPT 1 1000 M_atp_c -1 M_do5mctdlt_c -1 M_5mdoctdndp_c 1 M_adp_c 1
REACTION R_MDOCPPT_rev 1 1000 M_5mdoctdndp_c -1 M_adp_c -1 M_atp_c 1 M_do5mctdlt_c 1
REACTION R_MDRPD 1 1000 M_5mdru1p_c -1 M_dkmpp_c 1 M_h2o_c 1
REACTION R_MDUAH 1 1000 M_h2o_c -2 M_h_c -2 M_mthd_c -1 M_co2_c 1 M_hmthurea_c 1 M_nh4_c 2
REACTION R_MDUAH_rev 1 1000 M_co2_c -1 M_hmthurea_c -1 M_nh4_c -2 M_h2o_c 2 M_h_c 2 M_mthd_c 1
REACTION R_ME1 1 1000 M_mal_L_c -1 M_nad_c -1 M_co2_c 1 M_nadh_c 1 M_pyr_c 1
REACTION R_ME2 1 1000 M_mal_L_c -1 M_nadp_c -1 M_co2_c 1 M_nadph_c 1 M_pyr_c 1
REACTION R_MEAPCT 1 1000 M_HC00718_c -1 M_ctp_c -1 M_h_c -1 M_cdpmohamn_c 1 M_ppi_c 1
REACTION R_MEAPCT_rev 1 1000 M_cdpmohamn_c -1 M_ppi_c -1 M_HC00718_c 1 M_ctp_c 1 M_h_c 1
REACTION R_MECDPDH2 1 1000 M_2mecdp_c -1 M_nadh_c -1 M_h2mb4p_c 1 M_h2o_c 1 M_nad_c 1
REACTION R_MECDPS 1 1000 M_2p4c2me_c -1 M_2mecdp_c 1 M_cmp_c 1
REACTION R_MEOHt2pp 200 1000 M_meoh_p -1 M_meoh_c 1
REACTION R_MEOHt2pp_rev 200 1000 M_meoh_c -1 M_meoh_p 1
REACTION R_MEOHtex 200 1000 M_meoh_e -1 M_meoh_p 1
REACTION R_MEOHtex_rev 200 1000 M_meoh_p -1 M_meoh_e 1
REACTION R_MEPCT 1 1000 M_2me4p_c -1 M_ctp_c -1 M_h_c -1 M_4c2me_c 1 M_ppi_c 1
REACTION R_MESAAOR 1 1000 M_acac_c -1 M_com_c -1 M_nadp_c -1 M_co2_c 1 M_nadph_c 1 M_opeslfnt_c 1
REACTION R_MESAAOR_rev 1 1000 M_co2_c -1 M_nadph_c -1 M_opeslfnt_c -1 M_acac_c 1 M_com_c 1 M_nadp_c 1
REACTION R_METALA1c 1 1000 M_h2o_c -1 M_metala_c -1 M_ala_L_c 1 M_met_L_c 1
REACTION R_METALA1c_rev 1 1000 M_ala_L_c -1 M_met_L_c -1 M_h2o_c 1 M_metala_c 1
REACTION R_METALAabcpp 200 1000 M_atp_c -1 M_h2o_c -1 M_metala_p -1 M_adp_c 1 M_h_c 1 M_metala_c 1 M_pi_c 1
REACTION R_METALAtex 200 1000 M_metala_e -1 M_metala_p 1
REACTION R_METALAtex_rev 200 1000 M_metala_p -1 M_metala_e 1
REACTION R_METAT 1 1000 M_atp_c -1 M_h2o_c -1 M_met_L_c -1 M_amet_c 1 M_pi_c 1 M_ppi_c 1
REACTION R_METDabcpp 200 1000 M_atp_c -1 M_h2o_c -1 M_met_D_p -1 M_adp_c 1 M_h_c 1 M_met_D_c 1 M_pi_c 1
REACTION R_METFR 1 1000 M_5mthf_c -1 M_nadp_c -1 M_h_c 2 M_mlthf_c 1 M_nadph_c 1
REACTION R_METFR_rev 1 1000 M_h_c -2 M_mlthf_c -1 M_nadph_c -1 M_5mthf_c 1 M_nadp_c 1
REACTION R_METS 1 1000 M_5mthf_c -1 M_hcys_L_c -1 M_h_c 1 M_met_L_c 1 M_thf_c 1
REACTION R_METSOX1abcpp 200 1000 M_atp_c -1 M_h2o_c -1 M_metsox_S_L_p -1 M_adp_c 1 M_h_c 1 M_metsox_S_L_c 1 M_pi_c 1
REACTION R_METSOX2abcpp 200 1000 M_atp_c -1 M_h2o_c -1 M_metsox_R_L_p -1 M_adp_c 1 M_h_c 1 M_metsox_R_L_c 1 M_pi_c 1
REACTION R_METSOXR1r 1 1000 M_metsox_S_L_c -1 M_trdrd_c -1 M_h2o_c 1 M_met_L_c 1 M_trdox_c 1
REACTION R_METSOXR1r_rev 1 1000 M_h2o_c -1 M_met_L_c -1 M_trdox_c -1 M_metsox_S_L_c 1 M_trdrd_c 1
REACTION R_METSOX_R_Ltex 200 1000 M_metsox_R_L_e -1 M_metsox_R_L_p 1
REACTION R_METSOX_R_Ltex_rev 200 1000 M_metsox_R_L_p -1 M_metsox_R_L_e 1
REACTION R_METSOX_S_Ltex 200 1000 M_metsox_S_L_e -1 M_metsox_S_L_p 1
REACTION R_METSOX_S_Ltex_rev 200 1000 M_metsox_S_L_p -1 M_metsox_S_L_e 1
REACTION R_MET_Dtex 200 1000 M_met_D_e -1 M_met_D_p 1
REACTION R_MET_Dtex_rev 200 1000 M_met_D_p -1 M_met_D_e 1
REACTION R_MET_Ltex 200 1000 M_met_L_e -1 M_met_L_p 1
REACTION R_MET_Ltex_rev 200 1000 M_met_L_p -1 M_met_L_e 1
REACTION R_METabcpp 200 1000 M_atp_c -1 M_h2o_c -1 M_met_L_p -1 M_adp_c 1 M_h_c 1 M_met_L_c 1 M_pi_c 1
REACTION R_MG2abcpp 200 1000 M_atp_c -1 M_h2o_c -1 M_mg2_p -1 M_adp_c 1 M_h_c 1 M_mg2_c 1 M_pi_c 1
REACTION R_MG2tex 200 1000 M_mg2_e -1 M_mg2_p 1
REACTION R_MG2tex_rev 200 1000 M_mg2_p -1 M_mg2_e 1
REACTION R_MGCOAH 1 1000 M_hmgcoa_c -1 M_3mgcoa_c 1 M_h2o_c 1
REACTION R_MGCOAH_rev 1 1000 M_3mgcoa_c -1 M_h2o_c -1 M_hmgcoa_c 1
REACTION R_MGt5pp 200 1000 M_mg2_c -1 M_mg2_p 1
REACTION R_MGt5pp_rev 200 1000 M_mg2_p -1 M_mg2_c 1
REACTION R_MI145PK 1 1000 M_atp_c -1 M_mi145p_c -1 M_adp_c 1 M_h_c 1 M_mi1345p_c 1
REACTION R_MI1PP 1 1000 M_h2o_c -1 M_mi1p_D_c -1 M_inost_c 1 M_pi_c 1
REACTION R_MI34PP 1 1000 M_h2o_c -1 M_mi34p_c -1 M_mi3p_D_c 1 M_pi_c 1
REACTION R_MI3PP 1 1000 M_h2o_c -1 M_mi3p_D_c -1 M_inost_c 1 M_pi_c 1
REACTION R_MI4PP 1 1000 M_h2o_c -1 M_mi4p_D_c -1 M_inost_c 1 M_pi_c 1
